BayesianSearch: Config is suboptimal. Config: {'alphas0': 14.128588749307733, 'alphas1': 12.32561270798348, 'alphas10': 0.0455155519757805, 'alphas11': 2.1829553519223026, 'alphas12': 13.644365155571519, 'alphas13': 6.6168003795642125, 'alphas14': 12.042398417539511, 'alphas15': 13.032861023889279, 'alphas16': 1.7187281618813222, 'alphas17': 2.7084545142439764, 'alphas18': 0.2832261013287801, 'alphas19': 1.4037551851662848, 'alphas2': 6.267850460298114, 'alphas20': 7.947497120478228, 'alphas21': 6.2171698219910825, 'alphas22': 8.791650723854149, 'alphas23': 13.922721412920549, 'alphas24': 10.357856462496645, 'alphas25': 1.4679687605856562, 'alphas26': 4.263190295341187, 'alphas27': 2.798140910773924, 'alphas28': 0.36478701436895133, 'alphas29': 11.30368740261546, 'alphas3': 11.765140078132406, 'alphas30': 4.134671323027998, 'alphas31': 8.73911512584154, 'alphas4': 0.8529194599965811, 'alphas5': 3.282623624169591, 'alphas6': 1.3206970715469657, 'alphas7': 1.4791220410664963, 'alphas8': 14.739848403961846, 'alphas9': 10.896219721122607} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.09005529725679964, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 14.977494593837946, 'alphas1': 13.487228817202832, 'alphas10': 0.7516658784581315, 'alphas11': 0.8003265837398166, 'alphas12': 11.928532151085971, 'alphas13': 3.959472673526348, 'alphas14': 12.205952372946411, 'alphas15': 4.1046121712173305, 'alphas16': 5.896181813909353, 'alphas17': 4.250997321623977, 'alphas18': 3.281085563655564, 'alphas19': 14.715196616279322, 'alphas2': 1.0825900610283057, 'alphas20': 4.7883391663395845, 'alphas21': 14.567974172674631, 'alphas22': 13.669123575228861, 'alphas23': 0.3526491012693955, 'alphas24': 3.995434677826043, 'alphas25': 1.3560416676372729, 'alphas26': 0.5184533055733159, 'alphas27': 1.8177021905388329, 'alphas28': 13.859200388896287, 'alphas29': 10.080364676638752, 'alphas3': 14.18011776631688, 'alphas30': 14.614117301516757, 'alphas31': 12.470243481914991, 'alphas4': 6.035020601288636, 'alphas5': 0.16819000769118742, 'alphas6': 14.315536886926909, 'alphas7': 5.0334112457620295, 'alphas8': 0.6917954823755695, 'alphas9': 11.107599972309243} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08957420724383282, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 7.810059079639986, 'alphas1': 13.075502651305941, 'alphas10': 0.638954548738272, 'alphas11': 11.29936363359376, 'alphas12': 13.181892080033197, 'alphas13': 2.7810167729423134, 'alphas14': 14.718814062479272, 'alphas15': 10.819763955404845, 'alphas16': 1.6835838531973801, 'alphas17': 14.368548273410354, 'alphas18': 1.1798366993728127, 'alphas19': 0.8396901215126257, 'alphas2': 0.2944291891062756, 'alphas20': 9.806807873031179, 'alphas21': 14.358740093976644, 'alphas22': 2.98455648343718, 'alphas23': 0.7887299539348852, 'alphas24': 1.8298093180623354, 'alphas25': 10.270049369384218, 'alphas26': 4.361217536627236, 'alphas27': 10.840631925054023, 'alphas28': 5.656200201928094, 'alphas29': 9.824484986801375, 'alphas3': 4.502495534903588, 'alphas30': 14.648498775505988, 'alphas31': 5.767327788873407, 'alphas4': 12.504827232168164, 'alphas5': 14.184766291102447, 'alphas6': 2.2655557793804832, 'alphas7': 5.877342107987663, 'alphas8': 14.240719421732782, 'alphas9': 14.085828134882522} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08961424207783925, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 3.0295084500099847, 'alphas1': 13.908700429613335, 'alphas10': 13.520061985985476, 'alphas11': 1.793928799042031, 'alphas12': 7.972973969532065, 'alphas13': 0.057374043624497384, 'alphas14': 13.902014687969887, 'alphas15': 6.210379587327678, 'alphas16': 13.13153370064316, 'alphas17': 3.7872975608327497, 'alphas18': 0.0075338009740988365, 'alphas19': 1.2248899138894527, 'alphas2': 10.567238717233055, 'alphas20': 0.4276326388773777, 'alphas21': 14.42212610388654, 'alphas22': 0.5686660696710205, 'alphas23': 9.570658035008053, 'alphas24': 14.909017225464567, 'alphas25': 14.710381033947137, 'alphas26': 13.159388887551916, 'alphas27': 0.6163075501496462, 'alphas28': 10.987615828097898, 'alphas29': 13.972423574113508, 'alphas3': 11.932450307799114, 'alphas30': 8.967317813566611, 'alphas31': 14.387390467837578, 'alphas4': 12.07321981434134, 'alphas5': 9.132315340309297, 'alphas6': 11.77115936937123, 'alphas7': 0.58015855221698, 'alphas8': 12.794471661009858, 'alphas9': 2.9021364815761124} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08915584924965692, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 14.921811968241133, 'alphas1': 3.3145704542524186, 'alphas10': 1.9244234978552255, 'alphas11': 13.596563554501419, 'alphas12': 11.999552473559053, 'alphas13': 12.440924553659023, 'alphas14': 7.045126871663354, 'alphas15': 12.330066701084789, 'alphas16': 4.648018399187808, 'alphas17': 10.492321150084692, 'alphas18': 0.19442210016799188, 'alphas19': 0.23648634060268903, 'alphas2': 2.0231152588133003, 'alphas20': 13.558219227444614, 'alphas21': 10.757176126821255, 'alphas22': 1.2350801569798409, 'alphas23': 7.972546343590084, 'alphas24': 2.7265723720266246, 'alphas25': 1.763584352785514, 'alphas26': 12.05749309161896, 'alphas27': 9.099336510612961, 'alphas28': 2.5338046001004564, 'alphas29': 2.8049836686342395, 'alphas3': 14.139636390874351, 'alphas30': 1.1558319304742926, 'alphas31': 14.050501315950097, 'alphas4': 1.9159638213948655, 'alphas5': 12.397424738834463, 'alphas6': 3.1263318904059485, 'alphas7': 14.553220490427568, 'alphas8': 13.449752426817133, 'alphas9': 0.799643229802825} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08976083379582266, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 1.5370551376539416, 'alphas1': 1.2629986384313545, 'alphas10': 1.1142909385546151, 'alphas11': 9.33680326980954, 'alphas12': 9.355286855489588, 'alphas13': 9.385864254381879, 'alphas14': 13.770303652965401, 'alphas15': 13.011621852034539, 'alphas16': 8.546628907171613, 'alphas17': 12.733391406643793, 'alphas18': 1.0399152101672338, 'alphas19': 1.2559690285605818, 'alphas2': 2.5206664622614605, 'alphas20': 8.534016888811005, 'alphas21': 13.175300468899492, 'alphas22': 7.8847937506454775, 'alphas23': 1.414515478604657, 'alphas24': 10.24936318377284, 'alphas25': 0.7822098664228505, 'alphas26': 0.373630564333009, 'alphas27': 0.1485050419403472, 'alphas28': 3.1648412790970104, 'alphas29': 14.632156048610891, 'alphas3': 12.039359846433811, 'alphas30': 12.494792044773195, 'alphas31': 1.40698284343213, 'alphas4': 0.698871142735038, 'alphas5': 14.143460247585814, 'alphas6': 11.781087303316314, 'alphas7': 4.909440450640054, 'alphas8': 1.7781069496393038, 'alphas9': 8.370767977420742} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08889696635527526, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 11.259700849485073, 'alphas1': 11.054964236137119, 'alphas10': 3.359649700652329, 'alphas11': 14.307135899579674, 'alphas12': 14.088930290798652, 'alphas13': 13.454318381173255, 'alphas14': 14.85658565935623, 'alphas15': 7.115744531978045, 'alphas16': 5.486845690809715, 'alphas17': 9.613631991094914, 'alphas18': 2.7477822236263725, 'alphas19': 1.3063844608728004, 'alphas2': 0.13207892191681225, 'alphas20': 14.537540303399249, 'alphas21': 9.417537198093063, 'alphas22': 0.5886126163621608, 'alphas23': 1.1318952708414465, 'alphas24': 12.939927148096547, 'alphas25': 3.974088041432883, 'alphas26': 14.894573319875564, 'alphas27': 6.846316958365003, 'alphas28': 8.590566074316836, 'alphas29': 2.2204002339400217, 'alphas3': 3.9381743372206723, 'alphas30': 14.694938508022346, 'alphas31': 13.62691999467877, 'alphas4': 0.9846164128427987, 'alphas5': 14.03772647385939, 'alphas6': 1.8754223708944013, 'alphas7': 14.319150274377035, 'alphas8': 3.5900252344464634, 'alphas9': 14.406745174557532} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08949587570592442, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 13.322472894066554, 'alphas1': 13.941598428318903, 'alphas10': 1.668705839463755, 'alphas11': 0.8286439875689733, 'alphas12': 12.929882274997508, 'alphas13': 0.5775060517824049, 'alphas14': 14.372335539421412, 'alphas15': 12.751968567577741, 'alphas16': 5.9352250814760685, 'alphas17': 2.74832612977209, 'alphas18': 12.07986600564768, 'alphas19': 14.115925003214771, 'alphas2': 1.0667177356220865, 'alphas20': 11.574523846570562, 'alphas21': 12.340462558430957, 'alphas22': 3.419879963409081, 'alphas23': 13.700711400453091, 'alphas24': 1.8711246407962112, 'alphas25': 13.97070613590544, 'alphas26': 1.7419195164777312, 'alphas27': 13.389656905850472, 'alphas28': 1.1315423642843943, 'alphas29': 0.8664327546461625, 'alphas3': 12.862786422629993, 'alphas30': 13.517044336930791, 'alphas31': 9.131936202032469, 'alphas4': 5.507423439186855, 'alphas5': 9.097544152846579, 'alphas6': 11.82108855262194, 'alphas7': 8.092849331044647, 'alphas8': 10.87633811283627, 'alphas9': 9.623819445305188} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08933915568043314, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 12.747347331059432, 'alphas1': 11.930183297272311, 'alphas10': 1.330001926972613, 'alphas11': 12.194078791354563, 'alphas12': 0.37422012431534757, 'alphas13': 0.34413967771496967, 'alphas14': 11.259565947294513, 'alphas15': 0.8133055665110128, 'alphas16': 3.177902572699624, 'alphas17': 5.3739151056055965, 'alphas18': 1.9169229082660206, 'alphas19': 0.12028975536006403, 'alphas2': 14.995661144029349, 'alphas20': 1.119714675596426, 'alphas21': 14.356521004356885, 'alphas22': 7.062372282378288, 'alphas23': 14.984427601692436, 'alphas24': 0.5725420624822591, 'alphas25': 1.8041569688720833, 'alphas26': 0.41173687988853236, 'alphas27': 14.49397782584777, 'alphas28': 4.497755229440706, 'alphas29': 10.591223155188265, 'alphas3': 13.434280598315185, 'alphas30': 3.113149564781753, 'alphas31': 13.661343174001185, 'alphas4': 11.35527020388182, 'alphas5': 9.710139766090563, 'alphas6': 11.947536393775088, 'alphas7': 2.967655308031896, 'alphas8': 1.1313823428310177, 'alphas9': 10.814450977192951} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.08958790082793758, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: New best config found. Config: {'alphas0': 14.978520617386259, 'alphas1': 14.218240006100464, 'alphas10': 13.237493365075142, 'alphas11': 3.6728409753073175, 'alphas12': 13.382526796360137, 'alphas13': 12.866522140339901, 'alphas14': 13.096366589046117, 'alphas15': 2.0476856518176585, 'alphas16': 1.3569205143707053, 'alphas17': 10.722071022066418, 'alphas18': 1.7550178374429541, 'alphas19': 13.322803022432216, 'alphas2': 12.679404826540292, 'alphas20': 8.305486182767272, 'alphas21': 0.03312712450342037, 'alphas22': 0.900209022792352, 'alphas23': 14.405974884412212, 'alphas24': 12.949502270577028, 'alphas25': 5.1418374645831975, 'alphas26': 7.072993362167517, 'alphas27': 12.531425393943161, 'alphas28': 0.10293756379784524, 'alphas29': 0.1326521705328182, 'alphas3': 5.676937123973476, 'alphas30': 9.973071405761393, 'alphas31': 7.030361286717585, 'alphas4': 10.909492098163824, 'alphas5': 0.5501308838991564, 'alphas6': 2.018064964313633, 'alphas7': 2.9222792893025193, 'alphas8': 3.2793897203584663, 'alphas9': 14.829944064561923} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.0909002841975989, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Best result evaluated on URM_test. Config: {'alphas0': 14.978520617386259, 'alphas1': 14.218240006100464, 'alphas10': 13.237493365075142, 'alphas11': 3.6728409753073175, 'alphas12': 13.382526796360137, 'alphas13': 12.866522140339901, 'alphas14': 13.096366589046117, 'alphas15': 2.0476856518176585, 'alphas16': 1.3569205143707053, 'alphas17': 10.722071022066418, 'alphas18': 1.7550178374429541, 'alphas19': 13.322803022432216, 'alphas2': 12.679404826540292, 'alphas20': 8.305486182767272, 'alphas21': 0.03312712450342037, 'alphas22': 0.900209022792352, 'alphas23': 14.405974884412212, 'alphas24': 12.949502270577028, 'alphas25': 5.1418374645831975, 'alphas26': 7.072993362167517, 'alphas27': 12.531425393943161, 'alphas28': 0.10293756379784524, 'alphas29': 0.1326521705328182, 'alphas3': 5.676937123973476, 'alphas30': 9.973071405761393, 'alphas31': 7.030361286717585, 'alphas4': 10.909492098163824, 'alphas5': 0.5501308838991564, 'alphas6': 2.018064964313633, 'alphas7': 2.9222792893025193, 'alphas8': 3.2793897203584663, 'alphas9': 14.829944064561923} - results: CUTOFF: 10 - ROC_AUC: 0.0000000, PRECISION: 0.0000000, RECALL: 0.0000000, RECALL_TEST_LEN: 0.0000000, MAP: 0.0797502, MRR: 0.0000000, NDCG: 0.0000000, F1: 0.0000000, HIT_RATE: 0.0000000, ARHR: 0.0000000, NOVELTY: 0.0000000, DIVERSITY_MEAN_INTER_LIST: 1.0000000, DIVERSITY_HERFINDAHL: nan, COVERAGE_ITEM: 0.0000000, COVERAGE_USER: 0.0000000, DIVERSITY_GINI: 0.0000000, SHANNON_ENTROPY: -0.0000000, 

BayesianSearch: Config is suboptimal. Config: {'alphas0': 14.25675715522631, 'alphas1': 12.030732481824241, 'alphas10': 11.410960579506144, 'alphas11': 0.5123967528697065, 'alphas12': 14.248212505569493, 'alphas13': 14.074744920553929, 'alphas14': 11.489845752000036, 'alphas15': 0.6368839188551767, 'alphas16': 0.3464443316251886, 'alphas17': 14.198902484729453, 'alphas18': 5.727515067093846, 'alphas19': 0.9443364509324653, 'alphas2': 12.99785790301424, 'alphas20': 0.4353103772247685, 'alphas21': 4.199819458792876, 'alphas22': 1.7735757453240442, 'alphas23': 14.206611951105394, 'alphas24': 1.8548850543952478, 'alphas25': 12.574403669182576, 'alphas26': 8.231045482917148, 'alphas27': 13.779233873189192, 'alphas28': 5.9005340497711325, 'alphas29': 11.870917023113975, 'alphas3': 13.240901986536695, 'alphas30': 8.869847112945843, 'alphas31': 12.185545913453012, 'alphas4': 2.389046466360006, 'alphas5': 1.5535059417919006, 'alphas6': 1.6668594732227797, 'alphas7': 12.788351433186753, 'alphas8': 1.7561242222494167, 'alphas9': 10.745600718784697} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.09035252971038013, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 13.331441124199639, 'alphas1': 14.972176647072681, 'alphas10': 6.207976329559047, 'alphas11': 13.678080957226628, 'alphas12': 14.612922110356724, 'alphas13': 14.54699481981375, 'alphas14': 4.685694963945643, 'alphas15': 6.233291294030043, 'alphas16': 4.927756027059115, 'alphas17': 2.992421008859335, 'alphas18': 0.7114679906315174, 'alphas19': 3.6565228414074507, 'alphas2': 7.972562128461387, 'alphas20': 5.806103603527321, 'alphas21': 1.055595530666138, 'alphas22': 13.5088273866715, 'alphas23': 12.302236689938425, 'alphas24': 14.740947974834128, 'alphas25': 6.895894950693183, 'alphas26': 0.1646248904475356, 'alphas27': 1.2514521069602895, 'alphas28': 0.960894374594139, 'alphas29': 0.62074226952049, 'alphas3': 0.2714988399255752, 'alphas30': 14.08618719929038, 'alphas31': 13.460002399942521, 'alphas4': 0.8357939897325628, 'alphas5': 5.6363899113363765, 'alphas6': 3.9279437664437005, 'alphas7': 2.5159349025960784, 'alphas8': 0.6552146085734767, 'alphas9': 5.822980765600743} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.089676863897408, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: New best config found. Config: {'alphas0': 11.062606015170017, 'alphas1': 13.955172512668593, 'alphas10': 12.550629196569997, 'alphas11': 3.023810246918962, 'alphas12': 11.945890160238397, 'alphas13': 0.16577193609091045, 'alphas14': 11.355189612932367, 'alphas15': 5.254705685071089, 'alphas16': 2.1496786048550987, 'alphas17': 13.400505584676788, 'alphas18': 2.275033753317847, 'alphas19': 2.864294141631894, 'alphas2': 14.30847131649202, 'alphas20': 13.72865962579902, 'alphas21': 14.217830890303652, 'alphas22': 1.7944838647223533, 'alphas23': 4.196038128046188, 'alphas24': 0.5631659638634667, 'alphas25': 14.651299227515898, 'alphas26': 13.339336223213241, 'alphas27': 3.2568250004626864, 'alphas28': 0.24898095438889434, 'alphas29': 2.0849233123625766, 'alphas3': 5.20646839257885, 'alphas30': 2.497761566207613, 'alphas31': 0.7976923056516233, 'alphas4': 10.345486338305651, 'alphas5': 14.583208134826734, 'alphas6': 0.9891297723943782, 'alphas7': 14.130611261964491, 'alphas8': 10.531182159777575, 'alphas9': 14.94193011305349} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.09179881790116338, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Best result evaluated on URM_test. Config: {'alphas0': 11.062606015170017, 'alphas1': 13.955172512668593, 'alphas10': 12.550629196569997, 'alphas11': 3.023810246918962, 'alphas12': 11.945890160238397, 'alphas13': 0.16577193609091045, 'alphas14': 11.355189612932367, 'alphas15': 5.254705685071089, 'alphas16': 2.1496786048550987, 'alphas17': 13.400505584676788, 'alphas18': 2.275033753317847, 'alphas19': 2.864294141631894, 'alphas2': 14.30847131649202, 'alphas20': 13.72865962579902, 'alphas21': 14.217830890303652, 'alphas22': 1.7944838647223533, 'alphas23': 4.196038128046188, 'alphas24': 0.5631659638634667, 'alphas25': 14.651299227515898, 'alphas26': 13.339336223213241, 'alphas27': 3.2568250004626864, 'alphas28': 0.24898095438889434, 'alphas29': 2.0849233123625766, 'alphas3': 5.20646839257885, 'alphas30': 2.497761566207613, 'alphas31': 0.7976923056516233, 'alphas4': 10.345486338305651, 'alphas5': 14.583208134826734, 'alphas6': 0.9891297723943782, 'alphas7': 14.130611261964491, 'alphas8': 10.531182159777575, 'alphas9': 14.94193011305349} - results: CUTOFF: 10 - ROC_AUC: 0.0000000, PRECISION: 0.0000000, RECALL: 0.0000000, RECALL_TEST_LEN: 0.0000000, MAP: 0.0806260, MRR: 0.0000000, NDCG: 0.0000000, F1: 0.0000000, HIT_RATE: 0.0000000, ARHR: 0.0000000, NOVELTY: 0.0000000, DIVERSITY_MEAN_INTER_LIST: 1.0000000, DIVERSITY_HERFINDAHL: nan, COVERAGE_ITEM: 0.0000000, COVERAGE_USER: 0.0000000, DIVERSITY_GINI: 0.0000000, SHANNON_ENTROPY: -0.0000000, 

BayesianSearch: Config is suboptimal. Config: {'alphas0': 14.658805197946089, 'alphas1': 14.002369263343818, 'alphas10': 12.382331206076143, 'alphas11': 0.526225721815286, 'alphas12': 3.094193896350188, 'alphas13': 0.6360683650488935, 'alphas14': 8.12395558991895, 'alphas15': 8.82396581928746, 'alphas16': 0.6659089677277713, 'alphas17': 12.720315476534015, 'alphas18': 0.3778982899304051, 'alphas19': 3.4011545815359634, 'alphas2': 11.33622113237653, 'alphas20': 11.996750527107448, 'alphas21': 4.675320967004216, 'alphas22': 7.298386066550442, 'alphas23': 0.8317004180969184, 'alphas24': 1.9236180138156396, 'alphas25': 14.636183099498808, 'alphas26': 2.823026783280842, 'alphas27': 12.152681071142062, 'alphas28': 1.704197213997335, 'alphas29': 1.1187953778163229, 'alphas3': 13.426539172225525, 'alphas30': 7.356976334221484, 'alphas31': 13.52100808402833, 'alphas4': 10.1615895260914, 'alphas5': 7.883307820562396, 'alphas6': 0.774645416488382, 'alphas7': 11.991579443626565, 'alphas8': 1.49700588806996, 'alphas9': 12.475199248424412} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.09046493270501012, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config is suboptimal. Config: {'alphas0': 14.851295786876898, 'alphas1': 7.389857147322768, 'alphas10': 13.030699403177742, 'alphas11': 0.035242744124145964, 'alphas12': 14.05116435030548, 'alphas13': 7.7085792223304, 'alphas14': 0.2431228755152426, 'alphas15': 0.48190822962784874, 'alphas16': 0.7842206130245771, 'alphas17': 12.974325051233157, 'alphas18': 8.316264902860281, 'alphas19': 4.9938073754073, 'alphas2': 9.176297687080334, 'alphas20': 11.1649273763021, 'alphas21': 14.151099010528638, 'alphas22': 0.4328306641595042, 'alphas23': 2.625073467248612, 'alphas24': 7.994890079790366, 'alphas25': 9.030165158499392, 'alphas26': 14.247021825868858, 'alphas27': 5.8189193110112765, 'alphas28': 3.2800138151065323, 'alphas29': 0.6070458844517279, 'alphas3': 7.853635362571892, 'alphas30': 8.181601111158203, 'alphas31': 12.583911653596358, 'alphas4': 14.200050034056314, 'alphas5': 14.529360983339647, 'alphas6': 0.5362498197222965, 'alphas7': 4.0255594946195625, 'alphas8': 0.07923799607712723, 'alphas9': 8.433515540307917} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.09058543859512272, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
