BayesianSearch: New best config found. Config 0: {'alphas0': 18.214069508301314, 'alphas1': 26.869380912750046, 'alphas2': 76.33518936898567, 'alphas3': 0.3670889824716353, 'alphas4': 0.28422091933535426, 'alphas5': 0.8676410383809123, 'alphas6': 91.83654319902381, 'alphas7': 3.8648164606366606, 'alphas8': 47.868299890910016, 'alphas9': 39.35614048567209, 'alphas10': 1.522286216967307, 'alphas11': 134.28433567940763, 'alphas12': 125.7221048787616, 'alphas13': 138.64843807915892} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11960522751818471, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 14 is suboptimal. Config: {'alphas0': 16.97477159010117, 'alphas1': 30.868435537685723, 'alphas2': 77.33584658089767, 'alphas3': 0.21447576564645338, 'alphas4': 0.01828551003486845, 'alphas5': 1.8927354743457672, 'alphas6': 104.17067785832742, 'alphas7': 4.221854336875142, 'alphas8': 42.60215007769949, 'alphas9': 41.032275694544, 'alphas10': 1.8415194413499512, 'alphas11': 149.15321157241564, 'alphas12': 111.34255414118518, 'alphas13': 147.54421407919557} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11957458280715275, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 15 is suboptimal. Config: {'alphas0': 19.335571409569397, 'alphas1': 28.131226638037447, 'alphas2': 60.78185936623541, 'alphas3': 0.14470033855176692, 'alphas4': 1.7376634974811613, 'alphas5': 0.37963315197596825, 'alphas6': 109.27395136443391, 'alphas7': 5.983087119621997, 'alphas8': 38.35819109831524, 'alphas9': 36.159162095686426, 'alphas10': 1.8396830542553064, 'alphas11': 147.50812309158258, 'alphas12': 114.49087681403417, 'alphas13': 138.40426072771422} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11963075447257711, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 16 is suboptimal. Config: {'alphas0': 15.062575418503268, 'alphas1': 33.07559861434755, 'alphas2': 61.49647191457299, 'alphas3': 1.8617815488030456, 'alphas4': 0.8228720511501608, 'alphas5': 1.0533222061994003, 'alphas6': 93.51390704518452, 'alphas7': 9.10863956789097, 'alphas8': 43.8238640539847, 'alphas9': 40.65031849347266, 'alphas10': 1.863777609333598, 'alphas11': 148.17372089874232, 'alphas12': 126.39717000533656, 'alphas13': 142.4286332680479} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11959499313803215, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 17 is suboptimal. Config: {'alphas0': 10.750625341650222, 'alphas1': 34.38839718198819, 'alphas2': 69.58769351410437, 'alphas3': 0.05343720275029919, 'alphas4': 0.4784701736581577, 'alphas5': 0.8498917150089798, 'alphas6': 107.6334499829895, 'alphas7': 9.740584931595176, 'alphas8': 35.56259057650923, 'alphas9': 37.18354963969563, 'alphas10': 2.3508048880191392, 'alphas11': 136.16002138546972, 'alphas12': 124.55703665401037, 'alphas13': 139.79064932541993} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11958895871552172, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 18 is suboptimal. Config: {'alphas0': 14.548716413934518, 'alphas1': 33.73968725623067, 'alphas2': 68.98532898285391, 'alphas3': 1.8861542009444838, 'alphas4': 1.3914117422042083, 'alphas5': 0.5021901448750116, 'alphas6': 96.64809338071316, 'alphas7': 1.0846860688916018, 'alphas8': 35.24277768666637, 'alphas9': 37.61011901897176, 'alphas10': 1.33284331377736, 'alphas11': 139.81946937445187, 'alphas12': 112.36350741470436, 'alphas13': 136.53639509007073} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.1194725071666638, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 19 is suboptimal. Config: {'alphas0': 19.237311145644323, 'alphas1': 28.912235249174017, 'alphas2': 63.32669746499173, 'alphas3': 0.6528722560793928, 'alphas4': 1.5057741333785961, 'alphas5': 0.5510184704315709, 'alphas6': 96.41011632904758, 'alphas7': 6.79287966084936, 'alphas8': 37.883265358923914, 'alphas9': 38.0242129493737, 'alphas10': 4.721491943308996, 'alphas11': 146.6607893390661, 'alphas12': 125.77290929904342, 'alphas13': 146.8923646338428} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11958790199758089, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 20 is suboptimal. Config: {'alphas0': 10.0, 'alphas1': 25.0, 'alphas2': 60.0, 'alphas3': 0.0, 'alphas4': 0.0, 'alphas5': 2.0, 'alphas6': 110.0, 'alphas7': 0.0, 'alphas8': 35.0, 'alphas9': 50.0, 'alphas10': 5.0, 'alphas11': 150.0, 'alphas12': 130.0, 'alphas13': 135.0} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11915734899921036, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 21 is suboptimal. Config: {'alphas0': 20.0, 'alphas1': 35.0, 'alphas2': 60.0, 'alphas3': 0.0, 'alphas4': 0.0, 'alphas5': 2.0, 'alphas6': 90.0, 'alphas7': 10.0, 'alphas8': 50.0, 'alphas9': 35.0, 'alphas10': 5.0, 'alphas11': 130.0, 'alphas12': 110.0, 'alphas13': 135.0} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11921115678570718, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 22 is suboptimal. Config: {'alphas0': 10.0, 'alphas1': 35.0, 'alphas2': 80.0, 'alphas3': 0.0, 'alphas4': 0.0, 'alphas5': 0.0, 'alphas6': 90.0, 'alphas7': 10.0, 'alphas8': 50.0, 'alphas9': 35.0, 'alphas10': 5.0, 'alphas11': 150.0, 'alphas12': 111.23917306521032, 'alphas13': 135.0} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11954887588837876, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 23 is suboptimal. Config: {'alphas0': 20.0, 'alphas1': 35.0, 'alphas2': 80.0, 'alphas3': 0.0, 'alphas4': 2.0, 'alphas5': 2.0, 'alphas6': 110.0, 'alphas7': 10.0, 'alphas8': 50.0, 'alphas9': 50.0, 'alphas10': 5.0, 'alphas11': 130.0, 'alphas12': 130.0, 'alphas13': 135.0} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11947459379143562, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 24 is suboptimal. Config: {'alphas0': 10.0, 'alphas1': 25.0, 'alphas2': 80.0, 'alphas3': 0.0, 'alphas4': 2.0, 'alphas5': 0.0, 'alphas6': 110.0, 'alphas7': 0.0, 'alphas8': 35.0, 'alphas9': 50.0, 'alphas10': 5.0, 'alphas11': 130.0, 'alphas12': 130.0, 'alphas13': 150.0} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11933499340768508, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
BayesianSearch: Config 25 is suboptimal. Config: {'alphas0': 20.0, 'alphas1': 35.0, 'alphas2': 80.0, 'alphas3': 2.0, 'alphas4': 0.0, 'alphas5': 0.0, 'alphas6': 90.0, 'alphas7': 10.0, 'alphas8': 50.0, 'alphas9': 50.0, 'alphas10': 5.0, 'alphas11': 150.0, 'alphas12': 130.0, 'alphas13': 150.0} - results: {'ROC_AUC': 0.0, 'PRECISION': 0.0, 'RECALL': 0.0, 'RECALL_TEST_LEN': 0.0, 'MAP': 0.11955813106837894, 'MRR': 0.0, 'NDCG': 0.0, 'F1': 0.0, 'HIT_RATE': 0.0, 'ARHR': 0.0, 'NOVELTY': 0.0, 'DIVERSITY_MEAN_INTER_LIST': 1.0, 'DIVERSITY_HERFINDAHL': nan, 'COVERAGE_ITEM': 0.0, 'COVERAGE_USER': 0.0, 'DIVERSITY_GINI': 0.0, 'SHANNON_ENTROPY': -0.0}
